2008-07-11,13063.5,12918.22,13164.1,13039.69
2008-07-14,13022.29,12969.93,13185.9,13010.16
2008-07-15,12902.13,12715.81,12902.13,12754.56
2008-07-16,12725.12,12671.34,12815.4,12760.8
2008-07-17,12889.8,12852.93,12929.74,12887.95
2008-07-18,12976.22,12762.33,12999.64,12803.7
2008-07-22,12944.56,12921.02,13184.96,13184.96
2008-07-23,13259.65,13238.55,13388.63,13312.93
2008-07-24,13411.28,13393.57,13603.31,13603.31
2008-07-25,13452.37,13324.22,13469.83,13334.76
2008-07-28,13407.36,13327.12,13468.94,13353.78
2008-07-29,13220.33,13018.22,13220.33,13159.45
2008-07-30,13267.37,13264.08,13372.28,13367.79
2008-07-31,13410.4,13256.38,13467.67,13376.81
2008-08-01,13276.57,13039.21,13294.17,13094.59
2008-08-04,13083.28,12910.17,13113.94,12933.18
2008-08-05,12957.01,12893.34,13049.58,12914.66
2008-08-06,13059.43,13048.97,13295.51,13254.89
2008-08-07,13257.99,13034.15,13257.99,13124.99
2008-08-08,13026.53,12962.82,13259.73,13168.41
2008-08-11,13259.46,13259.46,13468.81,13430.91
2008-08-12,13397.99,13276.15,13420.1,13303.6
2008-08-13,13205.64,12953.34,13205.64,13023.05
2008-08-14,12942.61,12926.98,13090.68,12956.8
2008-08-15,12991.91,12952.21,13029.58,13019.41
2008-08-18,12971.49,12934.22,13270.37,13165.45
2008-08-19,13016.5,12782.1,13016.5,12865.05
2008-08-20,12753.98,12753.98,12923.66,12851.69
2008-08-21,12885.34,12723.83,12885.34,12752.21
2008-08-22,12727.37,12631.94,12732.69,12666.04
2008-08-25,12797.54,12797.54,12949.33,12878.66
2008-08-26,12711.03,12656.09,12801.21,12778.71
2008-08-27,12734.39,12681.98,12783.63,12752.96
2008-08-28,12827.72,12718.53,12847.46,12768.25
2008-08-29,12925.45,12918.49,13079.37,13072.87
2008-09-01,12936.81,12834.18,12940.55,12834.18
2008-09-02,12779.89,12491.07,12920.52,12609.47
2008-09-03,12703.36,12647.29,12767.5,12689.59
2008-09-04,12627.64,12514.26,12660.57,12557.66
2008-09-05,12385.65,12163.33,12385.65,12212.23
2008-09-08,12359.93,12352.35,12671.76,12624.46
2008-09-09,12529.96,12335.74,12529.96,12400.65
